period,org_code,org_name,region,attendances_type1,attendances_type2,attendances_type3,attendances_type1_booked,attendances_type2_booked,attendances_type3_booked,over_4hrs_type1,over_4hrs_type2,over_4hrs_type3,over_4hrs_type1_booked,over_4hrs_type2_booked,over_4hrs_type3_booked,wait_4_12h_dta,wait_12h_plus_dta,emergency_admissions_type1,emergency_admissions_type2,emergency_admissions_type3,emergency_admissions_other,total_attendances,total_over_4_hours,in_4_hours,pct_in_4_hours,total_emergency_admissions,source_file
2026-02-01,NNFA7,GOOLE & DISTRICT HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,1790,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1790,5,1785,99.72067039106145,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ,DHU HEALTH CARE C.I.C,NHS ENGLAND MIDLANDS,0,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,1788,100.0,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,NHS ENGLAND MIDLANDS,0,0,4952,0,0,2110,0,0,30,0,0,20,0,0,0,0,0,0,7062,50,7012,99.29198527329369,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,NHS ENGLAND MIDLANDS,0,0,168,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,2420,100.0,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ12,MARKET HARBOROUGH,NHS ENGLAND MIDLANDS,0,0,116,0,0,410,0,0,0,0,0,1,0,0,0,0,0,0,526,1,525,99.80988593155894,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ13,MELTON MOWBRAY,NHS ENGLAND MIDLANDS,0,0,40,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,361,0,361,100.0,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ14,OADBY,NHS ENGLAND MIDLANDS,0,0,484,0,0,2209,0,0,2,0,0,10,0,0,0,0,0,0,2693,12,2681,99.55440029706646,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NNJ15,OAKHAM,NHS ENGLAND MIDLANDS,0,0,53,0,0,360,0,0,0,0,0,1,0,0,0,0,0,0,413,1,412,99.75786924939467,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NQT1I,CHIPPENHAM COMMUNITY HOSPITAL,NHS ENGLAND SOUTH WEST,0,0,1393,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1393,29,1364,97.91816223977028,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NQT5F,SKELMERSDALE WALK IN CENTRE,NHS ENGLAND NORTH WEST,0,0,1476,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1476,19,1457,98.71273712737127,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NQT5H,PAULTON MEMORIAL HOSPITAL,NHS ENGLAND SOUTH WEST,0,0,998,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,998,10,988,98.99799599198397,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NQTE4,SUMMERFIELD URGENT CARE CENTRE,NHS ENGLAND MIDLANDS,0,0,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,0,2795,100.0,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,NHS ENGLAND SOUTH EAST,0,0,4608,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,4608,140,4468,96.96180555555556,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,NHS ENGLAND SOUTH EAST,0,0,4662,0,0,167,0,0,243,0,0,1,0,0,0,0,0,0,4829,244,4585,94.9471940360323,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NTV0B,ASHFORD WALK-IN-CENTRE,NHS ENGLAND SOUTH EAST,0,0,2156,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2156,29,2127,98.65491651205937,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NTV0W,WOKING WALK IN CENTRE,NHS ENGLAND SOUTH EAST,0,0,2462,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,2462,46,2416,98.13160032493907,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NV693,ROSSENDALE MIU & OOH,NHS ENGLAND NORTH WEST,0,0,772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,772,1,771,99.87046632124353,0,February-2026-CSV-Dl8t54.csv
2026-02-01,NVE43,HASTINGS GP LED HEALTH CENTRE,NHS ENGLAND SOUTH EAST,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,767,100.0,0,February-2026-CSV-Dl8t54.csv
2026-02-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,24273,2871,9991,3267,447,749,9641,99,290,1271,34,34,3528,83,5443,115,96,409,41598,11369,30229,72.66935910380306,6063,February-2026-CSV-Dl8t54.csv
2026-02-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,10371,1235,5014,842,0,1363,5314,9,196,457,0,50,723,1,4199,20,0,1032,18825,6026,12799,67.98937583001327,5251,February-2026-CSV-Dl8t54.csv
2026-02-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,13434,0,3334,0,0,0,6069,0,0,0,0,0,997,454,3880,0,0,2371,16768,6069,10699,63.806059160305345,6251,February-2026-CSV-Dl8t54.csv
2026-02-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NHS ENGLAND MIDLANDS,0,0,2843,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2843,13,2830,99.54273654590222,0,February-2026-CSV-Dl8t54.csv
2026-02-01,R1F,ISLE OF WIGHT NHS TRUST,NHS ENGLAND SOUTH EAST,3551,224,1324,17,0,8,1235,0,78,0,0,0,211,159,1249,0,0,114,5124,1313,3811,74.37548790007807,1363,February-2026-CSV-Dl8t54.csv
2026-02-01,R1H,BARTS HEALTH NHS TRUST,NHS ENGLAND LONDON,24013,741,15869,0,0,0,10119,4,790,0,0,0,913,1271,3905,0,53,1254,40623,10913,29710,73.13590822932821,5212,February-2026-CSV-Dl8t54.csv
2026-02-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,12235,0,13616,0,0,0,6214,0,223,0,0,0,619,374,5817,0,0,282,25851,6437,19414,75.09960929944683,6099,February-2026-CSV-Dl8t54.csv
2026-02-01,RA2,ROYAL SURREY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,6229,0,1768,833,0,35,2097,0,0,212,0,0,326,8,2204,0,0,994,8865,2309,6556,73.95375070501974,3198,February-2026-CSV-Dl8t54.csv
2026-02-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,14252,2293,0,0,0,0,5165,225,0,0,0,0,979,440,4346,10,0,1504,16545,5390,11155,67.42218192807495,5860,February-2026-CSV-Dl8t54.csv
2026-02-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,6060,0,2822,380,0,218,3014,0,11,161,0,2,156,74,1948,0,0,1132,9480,3188,6292,66.37130801687763,3080,February-2026-CSV-Dl8t54.csv
2026-02-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8619,953,2874,0,0,0,1977,0,0,0,0,0,572,75,2321,0,18,1232,12446,1977,10469,84.1153784348385,3571,February-2026-CSV-Dl8t54.csv
2026-02-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,24311,0,7273,0,0,1,10563,0,269,0,0,0,2196,1184,7794,0,109,1073,31585,10832,20753,65.70523982903276,8976,February-2026-CSV-Dl8t54.csv
2026-02-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,24307,473,14208,142,0,166,8072,10,871,51,0,24,836,1870,5783,1,91,718,39296,9028,30268,77.02565146579805,6593,February-2026-CSV-Dl8t54.csv
2026-02-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,17,February-2026-CSV-Dl8t54.csv
2026-02-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,4633,0,5942,0,0,0,1969,0,23,0,0,0,520,18,1622,0,0,64,10575,1992,8583,81.16312056737588,1686,February-2026-CSV-Dl8t54.csv
2026-02-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,1605,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,1605,41,1564,97.44548286604362,0,February-2026-CSV-Dl8t54.csv
2026-02-01,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,NHS ENGLAND LONDON,6356,0,7221,0,0,0,3413,0,263,0,0,0,227,467,2210,0,241,677,13577,3676,9901,72.92479929292185,3128,February-2026-CSV-Dl8t54.csv
2026-02-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,3844,0,0,421,0,3332,1646,0,0,111,0,5,183,91,1646,0,0,446,7597,1762,5835,76.80663419770963,2092,February-2026-CSV-Dl8t54.csv
2026-02-01,RBK,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS,8964,0,3526,52,0,127,3143,0,54,18,0,0,1048,331,3976,0,0,834,12669,3215,9454,74.62309574552056,4810,February-2026-CSV-Dl8t54.csv
2026-02-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,6951,0,2546,0,0,136,3741,0,67,0,0,2,440,758,1975,0,0,1781,9633,3810,5823,60.44845842416693,3756,February-2026-CSV-Dl8t54.csv
2026-02-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,15685,0,6585,214,0,0,6218,0,88,42,0,0,389,480,6608,0,0,654,22484,6348,16136,71.76658957480875,7262,February-2026-CSV-Dl8t54.csv
2026-02-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,,120,February-2026-CSV-Dl8t54.csv
2026-02-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,5576,0,0,0,0,0,1114,0,0,0,0,0,0,0,896,0,0,214,5576,1114,4462,80.02152080344332,1110,February-2026-CSV-Dl8t54.csv
2026-02-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,6395,0,2645,0,0,70,3649,0,7,0,0,0,354,634,2177,0,0,697,9110,3656,5454,59.86827661909989,2874,February-2026-CSV-Dl8t54.csv
2026-02-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,,795,February-2026-CSV-Dl8t54.csv
2026-02-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,15343,0,8106,0,0,839,5384,0,0,0,0,0,80,65,4819,0,0,2293,24288,5384,18904,77.832674571805,7112,February-2026-CSV-Dl8t54.csv
2026-02-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,10322,335,5851,0,0,0,5614,0,248,0,0,0,760,406,4693,0,0,1506,16508,5862,10646,64.48994426944512,6199,February-2026-CSV-Dl8t54.csv
2026-02-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4569,0,1292,232,0,27,1375,0,1,49,0,0,254,12,1018,0,0,305,6120,1425,4695,76.7156862745098,1323,February-2026-CSV-Dl8t54.csv
2026-02-01,RCF,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,5277,197,0,398,0,0,2307,0,0,0,0,0,419,262,1427,0,0,490,5872,2307,3565,60.711852861035425,1917,February-2026-CSV-Dl8t54.csv
2026-02-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4002,0,348,183,0,26,295,0,0,18,0,0,16,0,896,0,0,87,4559,313,4246,93.13445931125247,983,February-2026-CSV-Dl8t54.csv
2026-02-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND,6151,0,1807,0,0,0,2827,0,0,0,0,0,720,131,1792,0,0,361,7958,2827,5131,64.47599899472229,2153,February-2026-CSV-Dl8t54.csv
2026-02-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8288,0,0,0,0,0,3645,0,0,0,0,0,806,219,2553,0,3,2071,8288,3645,4643,56.0207528957529,4627,February-2026-CSV-Dl8t54.csv
2026-02-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,7474,0,4949,693,0,351,3776,0,126,378,0,0,607,0,2082,0,0,408,13467,4280,9187,68.21860845028588,2490,February-2026-CSV-Dl8t54.csv
2026-02-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,10184,0,11887,0,0,0,4342,0,999,0,0,0,768,559,4438,0,0,252,22071,5341,16730,75.80082461148113,4690,February-2026-CSV-Dl8t54.csv
2026-02-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,10054,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,10054,74,9980,99.26397453749752,0,February-2026-CSV-Dl8t54.csv
2026-02-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,20751,678,10394,0,0,0,8634,2,261,0,0,0,1233,713,6003,0,0,142,31823,8897,22926,72.04223360462558,6145,February-2026-CSV-Dl8t54.csv
2026-02-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,4,February-2026-CSV-Dl8t54.csv
2026-02-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST,6239,0,9986,0,0,0,3619,0,513,0,0,0,663,529,2409,0,34,1154,16225,4132,12093,74.5331278890601,3597,February-2026-CSV-Dl8t54.csv
2026-02-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,14733,1638,7259,494,0,0,7314,0,349,206,0,0,711,1234,4754,0,0,2234,24124,7869,16255,67.38103133808656,6988,February-2026-CSV-Dl8t54.csv
2026-02-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,1427,0,0,0,0,0,156,0,0,0,0,0,0,0,112,0,9,1427,156,1271,89.06797477224947,121,February-2026-CSV-Dl8t54.csv
2026-02-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,,151,February-2026-CSV-Dl8t54.csv
2026-02-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,12627,2267,13122,0,0,0,5281,375,155,0,0,0,564,628,3385,0,0,1762,28016,5811,22205,79.25828098229583,5147,February-2026-CSV-Dl8t54.csv
2026-02-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8494,0,0,25,0,0,2102,0,0,0,0,0,372,1,3116,0,0,500,8519,2102,6417,75.32574245803498,3616,February-2026-CSV-Dl8t54.csv
2026-02-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8770,0,0,0,0,0,2958,0,0,0,0,0,903,54,1557,0,0,440,8770,2958,5812,66.27137970353478,1997,February-2026-CSV-Dl8t54.csv
2026-02-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,6796,0,5530,0,0,0,3794,0,38,0,0,0,558,523,1794,0,15,137,12326,3832,8494,68.91124452377089,1946,February-2026-CSV-Dl8t54.csv
2026-02-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,14103,0,4300,316,0,384,5984,0,192,69,0,10,501,921,3550,0,46,1321,19103,6255,12848,67.25645186619903,4917,February-2026-CSV-Dl8t54.csv
2026-02-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,6735,0,1474,0,0,0,2319,0,0,0,0,0,497,358,1497,0,0,451,8209,2319,5890,71.75051772444877,1948,February-2026-CSV-Dl8t54.csv
2026-02-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,7170,0,874,51,0,0,2577,0,0,0,0,0,428,546,1777,0,0,231,8095,2577,5518,68.16553428042002,2008,February-2026-CSV-Dl8t54.csv
2026-02-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,10319,0,4758,289,0,277,4672,0,88,69,0,9,480,558,2519,0,28,381,15643,4838,10805,69.07242856229624,2928,February-2026-CSV-Dl8t54.csv
2026-02-01,RH5,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,10507,0,8517,0,0,50,5465,0,220,0,0,0,552,196,2772,0,0,1570,19074,5685,13389,70.1950298836112,4342,February-2026-CSV-Dl8t54.csv
2026-02-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,11271,0,3705,1389,0,79,5037,0,14,564,0,0,885,298,3096,0,0,1832,16444,5615,10829,65.85380685964485,4928,February-2026-CSV-Dl8t54.csv
2026-02-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,9612,1058,0,0,0,0,2738,21,0,0,0,0,155,10,3412,8,0,1380,10670,2759,7911,74.14245548266167,4800,February-2026-CSV-Dl8t54.csv
2026-02-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8037,1134,6654,268,1,989,4030,2,215,117,0,24,935,4,2917,0,0,3294,17083,4388,12695,74.31364514429549,6211,February-2026-CSV-Dl8t54.csv
2026-02-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,NHS ENGLAND SOUTH EAST,9755,1067,2840,1759,0,736,3810,26,0,510,0,15,799,1039,2984,0,0,2316,16157,4361,11796,73.00860308225536,5300,February-2026-CSV-Dl8t54.csv
2026-02-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10031,2388,2376,1239,21,0,3586,88,0,274,1,0,783,52,2106,0,0,335,16055,3949,12106,75.403301152289,2441,February-2026-CSV-Dl8t54.csv
2026-02-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,9456,0,6214,0,0,0,3677,0,115,0,0,0,167,67,1886,0,0,247,15670,3792,11878,75.80089342693044,2133,February-2026-CSV-Dl8t54.csv
2026-02-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,14807,0,14963,0,0,852,7625,0,234,0,0,8,1020,703,3485,0,0,484,30622,7867,22755,74.30932009666253,3969,February-2026-CSV-Dl8t54.csv
2026-02-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,12080,0,4618,0,0,0,4902,0,0,0,0,0,214,685,1032,0,0,134,16698,4902,11796,70.64319080129357,1166,February-2026-CSV-Dl8t54.csv
2026-02-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,8228,0,3579,299,0,0,2779,0,124,65,0,0,419,443,1782,0,0,532,12106,2968,9138,75.48323145547663,2314,February-2026-CSV-Dl8t54.csv
2026-02-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,,76,February-2026-CSV-Dl8t54.csv
2026-02-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,7533,0,328,2,0,0,2135,0,0,0,0,0,508,87,1636,0,0,633,7863,2135,5728,72.8475136716266,2269,February-2026-CSV-Dl8t54.csv
2026-02-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS,13322,440,7425,611,0,491,7432,0,74,339,0,11,1095,927,4405,0,0,1001,22289,7856,14433,64.75391448696666,5406,February-2026-CSV-Dl8t54.csv
2026-02-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9527,0,5753,0,0,395,4382,0,40,0,0,2,576,874,5136,0,0,369,15675,4424,11251,71.77671451355661,5505,February-2026-CSV-Dl8t54.csv
2026-02-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST,3856,0,0,73,0,69,2105,0,0,0,0,0,218,470,698,0,0,145,3998,2105,1893,47.34867433716858,843,February-2026-CSV-Dl8t54.csv
2026-02-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,4892,0,2263,0,0,0,2525,0,351,0,0,0,229,747,1713,0,0,1171,7155,2876,4279,59.804332634521316,2884,February-2026-CSV-Dl8t54.csv
2026-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,14307,0,8138,54,0,425,6570,0,632,18,0,0,1448,833,3299,0,0,302,22924,7220,15704,68.5046239748735,3601,February-2026-CSV-Dl8t54.csv
2026-02-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,10460,0,4919,0,0,0,3976,0,376,0,0,0,843,365,3533,0,0,287,15379,4352,11027,71.70167110995513,3820,February-2026-CSV-Dl8t54.csv
2026-02-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST,7807,127,6932,0,0,0,4956,19,143,0,0,0,516,591,2736,0,0,1682,14866,5118,9748,65.57244719494147,4418,February-2026-CSV-Dl8t54.csv
2026-02-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS,11365,2426,5403,0,0,0,4797,84,87,0,0,0,50,14,871,42,36,340,19194,4968,14226,74.11691153485464,1289,February-2026-CSV-Dl8t54.csv
2026-02-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,8193,0,0,0,0,0,2212,0,0,0,0,0,237,269,1335,0,0,34,8193,2212,5981,73.00134260954474,1369,February-2026-CSV-Dl8t54.csv
2026-02-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,,34,February-2026-CSV-Dl8t54.csv
2026-02-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS,10403,1380,6123,106,8,614,3647,54,145,22,0,2,848,511,2387,0,39,4004,18634,3870,14764,79.23151228936352,6430,February-2026-CSV-Dl8t54.csv
2026-02-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS,5398,855,115,103,0,0,2364,0,0,20,0,0,456,234,1332,0,0,119,6471,2384,4087,63.158708082212954,1451,February-2026-CSV-Dl8t54.csv
2026-02-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,6469,0,1502,0,0,0,1578,0,3,0,0,0,378,269,1115,0,0,0,7971,1581,6390,80.16560030109146,1115,February-2026-CSV-Dl8t54.csv
2026-02-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,11506,0,7127,0,0,0,3622,0,4,0,0,0,648,410,2068,0,0,1419,18633,3626,15007,80.53990232383406,3487,February-2026-CSV-Dl8t54.csv
2026-02-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,23361,0,8354,0,0,0,9499,0,324,0,0,0,807,1246,7263,0,326,2114,31715,9823,21892,69.02727416049188,9703,February-2026-CSV-Dl8t54.csv
2026-02-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7382,0,3259,34,0,6,3575,0,275,16,0,0,363,483,2304,0,102,921,10681,3866,6815,63.80488718284805,3327,February-2026-CSV-Dl8t54.csv
2026-02-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7536,0,2572,340,0,131,4074,0,49,0,0,0,321,706,1527,0,0,259,10579,4123,6456,61.02656205690519,1786,February-2026-CSV-Dl8t54.csv
2026-02-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,5608,0,4955,0,0,0,2936,0,322,0,0,0,364,444,2502,0,0,1155,10563,3258,7305,69.1564896336268,3657,February-2026-CSV-Dl8t54.csv
2026-02-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,9416,51,3936,0,0,116,4819,0,136,0,0,0,197,18,3314,7,70,1050,13519,4955,8564,63.34788076041127,4441,February-2026-CSV-Dl8t54.csv
2026-02-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST,10902,0,3493,0,0,0,2879,0,37,0,0,0,612,344,3495,0,0,276,14395,2916,11479,79.74296630774575,3771,February-2026-CSV-Dl8t54.csv
2026-02-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,8946,0,3879,0,0,580,3063,0,62,0,0,0,2445,178,3265,0,0,2497,13405,3125,10280,76.68780305856023,5762,February-2026-CSV-Dl8t54.csv
